FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
KC594PO22N000000865,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-Jun,30,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000866,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-May,30,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000867,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-Apr,1270,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000868,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-Mar,80,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000869,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-Feb,17,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000870,계룡산산신제,127.177107,36.333638,충청남도,공주시,4415033029,계룡면,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,22-Jan,36,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000871,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Sep,17,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000872,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Aug,12,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000873,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Jul,17,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000874,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Jun,19,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000875,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-May,90,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000876,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Apr,1900,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000877,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Mar,90,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000878,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Feb,20,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000879,계양산국악제,126.7289968,37.54504438,인천광역시,계양구,2824510200,계산동,2824561200,계산2동,2.82E+11,인천광역시 계양구 주부토로 570,22-Jan,12,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000880,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Sep,160,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000881,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Aug,40,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000882,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Jul,50,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000883,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Jun,90,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000884,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-May,150,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000885,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Apr,1060,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000886,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Mar,1050,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000887,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Feb,260,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000888,고려산진달래축제,126.4353365,37.77370952,인천광역시,강화군,2871037023,하점면,2871037000,하점면,2.87E+11,인천광역시 강화군 하점면 강화대로 994-19,22-Jan,120,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000889,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Sep,40,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000890,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Aug,16,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000891,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Jul,15,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000892,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Jun,28,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000893,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-May,28,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000894,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Apr,70,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000895,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Mar,390,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000896,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Feb,270,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000897,고로쇠축제,126.883232,35.440252,전라남도,장성군,4688040025,북하면,4688040000,북하면,4.69E+11,전라남도 장성군 북하면 백양로 1239,22-Jan,60,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000898,고서포도축제,126.9729391,35.22370105,전라남도,담양군,4671032029,고서면,4671032000,고서면,4.67E+11,전라남도 담양군 고서면 가사문학로 325,22-Sep,22,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000899,고서포도축제,126.9729391,35.22370105,전라남도,담양군,4671032029,고서면,4671032000,고서면,4.67E+11,전라남도 담양군 고서면 가사문학로 325,22-Aug,150,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000900,고서포도축제,126.9729391,35.22370105,전라남도,담양군,4671032029,고서면,4671032000,고서면,4.67E+11,전라남도 담양군 고서면 가사문학로 325,22-Jul,47,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000901,고서포도축제,126.9729391,35.22370105,전라남도,담양군,4671032029,고서면,4671032000,고서면,4.67E+11,전라남도 담양군 고서면 가사문학로 325,22-Jun,17,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000902,고서포도축제,126.9729391,35.22370105,전라남도,담양군,4671032029,고서면,4671032000,고서면,4.67E+11,전라남도 담양군 고서면 가사문학로 325,22-May,18,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000903,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Sep,450,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000904,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Aug,930,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000905,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Jul,1600,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000906,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Jun,1050,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000907,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-May,810,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000908,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Apr,450,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000909,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Mar,320,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000910,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Feb,290,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000911,고스트파크,128.0728984,35.54877253,경상남도,합천군,4889046037,용주면,4889046000,용주면,4.89E+11,경상남도 합천군 용주면 합천호수로 757,22-Jan,370,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000912,고싸움놀이축제,126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-May,17,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000913,고싸움놀이축제,126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Feb,10,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000914,고싸움놀이축제,126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Jan,12,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000915,고싸움놀이축제(1차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-May,17,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000916,고싸움놀이축제(1차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Feb,10,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000917,고싸움놀이축제(1차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Jan,12,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000918,고싸움놀이축제(2차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-May,17,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000919,고싸움놀이축제(2차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Feb,10,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000920,고싸움놀이축제(2차),126.835969,35.069218,광주광역시,남구,2915512300,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2,22-Jan,12,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000921,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Sep,260,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000922,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Aug,13050,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000923,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Jul,3090,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000924,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Jun,470,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000925,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-May,4430,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000926,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Apr,170,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000927,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Mar,70,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000928,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Feb,60,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000929,고창갯벌축제,126.5150432,35.53007446,전라북도,고창군,4579039024,심원면,4579039000,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,22-Jan,40,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000930,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Sep,12030,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000931,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Aug,950,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000932,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Jul,190,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000933,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Jun,140,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000934,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-May,100,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000935,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Apr,190,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000936,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Mar,90,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000937,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Feb,30,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000938,고창모양성제,126.7066502,35.43534518,전라북도,고창군,4579025022,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,22-Jan,30,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000939,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Sep,80,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000940,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Aug,310,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000941,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Jul,1270,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000942,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Jun,16440,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000943,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-May,2340,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000944,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Apr,190,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000945,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Mar,50,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000946,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Feb,30,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000947,고창복분자와수박축제,126.578159,35.49723407,전라북도,고창군,4579032036,아산면,4579032000,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,22-Jan,14,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000948,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Sep,590,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000949,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Aug,280,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000950,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Jul,260,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000951,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Jun,680,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000952,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-May,14010,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000953,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Apr,4350,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000954,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Mar,570,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000955,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Feb,560,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000956,고창청보리밭축제,126.543619,35.37610584,전라북도,고창군,4579034028,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,22-Jan,220,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000957,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Sep,100,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000958,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Aug,2020,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000959,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Jul,90,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000960,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Jun,17,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000961,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-May,19,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000962,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Apr,11,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000963,고창해풍고추축제,126.5377985,35.46113146,전라북도,고창군,4579036021,해리면,4579036000,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,22-Mar,13,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000964,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Sep,60,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000965,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Aug,50,2,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000966,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Jul,70,3,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000967,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Jun,90,4,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000968,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-May,110,5,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000969,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Apr,90,6,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000970,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Mar,30,7,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000971,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Feb,20,8,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000972,고흥 우주항공 축제,127.5181513,34.45357943,전라남도,고흥군,4677036023,봉래면,4677036000,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,22-Jan,16,9,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
KC594PO22N000000973,곡성세계장미축제,127.3074651,35.2780945,전라남도,곡성군,4672031021,오곡면,4672031000,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 232,22-Sep,330,1,KC_594_WNTY_FSTV_TRND_MAP_2022,20220931
